800 50 4 
1.517000 0.000000 0.000000 
1.380941 1.570796 0.245824 
1.379695 -3.141593 -0.099810 
1.451776 -1.570796 -0.195880 
1.476646 0.000000 0.158754 
1.380807 1.570796 0.145805 
1.380024 3.141593 -0.215408 
1.508137 -1.570796 -0.069167 
1.405691 0.000000 0.235956 
1.381220 1.570796 -0.007112 
1.410859 -3.141593 -0.231974 
1.505471 -1.570796 0.079404 
1.380859 -0.000000 0.207977 
1.381414 1.570796 -0.150927 
1.479615 -3.141593 -0.151977 
1.448439 -1.570796 0.198894 
1.380029 0.000000 0.092804 
1.382368 1.570796 -0.245867 
1.516764 -3.141593 0.005530 
1.380422 -1.570796 0.244359 
1.379698 0.000000 -0.104366 
1.454157 1.570796 -0.193082 
1.474517 -3.141593 0.162760 
1.380636 -1.570796 0.141881 
1.379799 -0.000000 -0.219267 
1.509495 1.570796 -0.062655 
1.402857 -3.141593 0.237685 
1.381298 -1.570796 -0.015711 
1.414259 0.000000 -0.228945 
1.503605 1.570796 0.085441 
1.381550 -3.141593 0.202876 
1.381935 -1.570796 -0.153584 
1.481243 0.000000 -0.147626 
1.446589 1.570796 0.200135 
1.380374 -3.141593 0.088592 
1.383500 -1.570796 -0.244950 
1.516378 0.000000 0.007608 
1.380814 1.570796 0.242867 
1.379964 -3.141593 -0.104450 
1.454421 -1.570796 -0.192160 
1.474346 0.000000 0.162390 
1.380918 1.570796 0.141204 
1.380203 -3.141593 -0.218157 
1.509142 -1.570796 -0.063238 
1.403549 0.000000 0.236790 
1.381421 1.570796 -0.014084 
1.413761 -3.141593 -0.228992 
1.503876 -1.570796 0.083778 
1.381722 -0.000000 0.203475 
1.382073 1.570796 -0.151913 
1.480485 -3.141593 -0.148761 
1.447535 -1.570796 0.198736 
1.380527 0.000000 0.090185 
1.383483 1.570796 -0.243800 
1.516160 -3.141593 0.004791 
1.381787 -1.570796 0.242485 
1.380288 0.000000 -0.100152 
1.452454 1.570796 -0.193726 
1.476190 -3.141593 0.158042 
1.381449 -1.570796 0.144146 
1.380915 0.000000 -0.213022 
1.507376 1.570796 -0.070142 
1.407128 -3.141593 0.233950 
1.381509 -1.570796 -0.004000 
1.410028 0.000000 -0.231738 
1.505885 1.570796 0.075983 
1.381346 3.141593 0.208852 
1.381781 -1.570796 -0.147193 
1.477940 0.000000 -0.154178 
1.450499 1.570796 0.195609 
1.380445 -3.141593 0.096109 
1.382529 -1.570796 -0.242795 
1.516116 0.000000 -0.001223 
1.382963 1.570796 0.243131 
1.380505 3.141593 -0.093565 
1.449243 -1.570796 -0.196887 
1.479034 0.000000 0.151809 
1.381940 1.570796 0.149174 
1.381550 -3.141593 -0.206417 
1.504989 -1.570796 -0.079443 
1.411715 0.000000 0.230469 
1.381486 1.570796 0.008573 
1.405500 -3.141593 -0.235212 
1.508188 -1.570796 0.066926 
1.380627 0.000000 0.215355 
1.381231 1.570796 -0.142642 
1.475284 -3.141593 -0.160096 
1.453437 -1.570796 0.192855 
1.380167 0.000000 0.102239 
1.381363 1.570796 -0.242487 
1.516219 3.141593 -0.006407 
1.383630 -1.570796 0.244245 
1.380494 0.000000 -0.088902 
1.446853 1.570796 -0.199561 
1.481048 -3.141593 0.147680 
1.382071 -1.570796 0.153041 
1.381722 -0.000000 -0.202561 
1.503515 1.570796 -0.085302 
1.414414 -3.141593 0.228592 
1.381373 -1.570796 0.015888 
1.402890 0.000000 -0.237401 
1.509464 1.570796 0.062165 
1.379995 -3.141593 0.219127 
1.380770 -1.570796 -0.141019 
1.474156 0.000000 -0.163047 
1.454597 1.570796 0.192220 
1.379846 3.141593 0.104972 
1.380581 -1.570796 -0.243335 
1.516515 0.000000 -0.007381 
1.383184 1.570796 0.245354 
1.380260 -3.141593 -0.089570 
1.446986 -1.570796 -0.199966 
1.480889 0.000000 0.148699 
1.381774 1.570796 0.153054 
